delivery_id,truck_id,timestamp,origin_branch,destination_branch,distance_km,fuel_consumed_liters,status
DEL-000292,TRK-0558,2/9/2026 11:37,BR-006,BR-042,87.82,21.12,Delayed
DEL-000293,TRK-0149,2/4/2026 19:40,BR-022,BR-038,41.63,4.65,Completed
DEL-000294,TRK-0775,2/22/2026 9:34,BR-015,BR-036,127.06,16.58,Completed
DEL-000295,TRK-0556,2/12/2026 8:08,BR-022,BR-033,23.72,3.8,Cancelled
DEL-000296,TRK-0780,2/7/2026 11:32,BR-034,BR-011,69.1,15.08,Delayed
DEL-000297,TRK-0142,2/8/2026 22:04,BR-009,BR-027,238.11,43.9,Cancelled
DEL-000298,TRK-0724,2/8/2026 22:59,BR-007,BR-026,110.94,14.05,Cancelled
DEL-000299,TRK-0476,2/12/2026 22:20,BR-024,BR-027,109.34,17.97,Completed
DEL-000300,TRK-0465,2/18/2026 20:56,BR-046,BR-022,58.44,8.71,Cancelled
DEL-000301,TRK-0686,3/2/2026 9:20,BR-005,BR-004,319.91,36.45,Cancelled
DEL-000302,TRK-0933,2/26/2026 7:19,BR-046,BR-026,467.29,40.97,Cancelled
DEL-000303,TRK-0852,3/2/2026 18:25,BR-002,BR-044,155.6,20.41,Cancelled
DEL-000304,TRK-0974,2/22/2026 15:30,BR-017,BR-032,89.64,9.4,Completed
DEL-000305,TRK-0829,2/4/2026 17:31,BR-026,BR-028,53.3,8.88,Cancelled
DEL-000306,TRK-0871,2/5/2026 22:58,BR-026,BR-015,195.74,48.53,Cancelled
DEL-000307,TRK-0522,2/20/2026 9:34,BR-021,BR-001,464.23,99.9,Delayed
DEL-000308,TRK-0274,2/13/2026 14:58,BR-036,BR-039,88.05,7.77,Completed
DEL-000309,TRK-0686,2/24/2026 17:14,BR-035,BR-004,432.47,139.31,Delayed
DEL-000310,TRK-0857,2/9/2026 22:45,BR-049,BR-008,437.12,110.44,Cancelled
DEL-000311,TRK-0324,2/11/2026 17:26,BR-013,BR-012,283.91,41.3,Cancelled
DEL-000312,TRK-0162,2/8/2026 20:48,BR-029,BR-000,195.39,41.56,Completed
DEL-000313,TRK-0976,2/17/2026 6:02,BR-041,BR-048,364.63,98.6,Completed
DEL-000314,TRK-0504,2/21/2026 21:19,BR-032,BR-013,290.65,59.04,Completed
DEL-000315,TRK-0883,2/7/2026 20:16,BR-024,BR-011,113.9,14.26,Completed
DEL-000316,TRK-0806,2/23/2026 19:37,BR-007,BR-040,361.83,105.77,Delayed
DEL-000317,TRK-0190,2/27/2026 11:06,BR-020,BR-021,227.53,27.91,Completed
DEL-000318,TRK-0037,2/11/2026 16:41,BR-048,BR-020,270,22.6,Completed
DEL-000319,TRK-0042,2/18/2026 13:17,BR-029,BR-004,189.77,49.63,Completed
DEL-000320,TRK-0643,2/25/2026 10:22,BR-008,BR-027,228.19,57.69,Delayed
DEL-000321,TRK-0282,2/5/2026 17:16,BR-011,BR-005,22.91,2.87,Delayed
DEL-000322,TRK-0309,2/28/2026 21:30,BR-011,BR-017,269.84,33.73,Cancelled
DEL-000323,TRK-0423,2/13/2026 20:13,BR-041,BR-040,34.09,3.8,Completed
DEL-000324,TRK-0104,2/20/2026 18:32,BR-017,BR-015,52.2,4.76,Completed
DEL-000325,TRK-0565,2/6/2026 19:39,BR-028,BR-001,323.87,33.11,Completed
DEL-000326,TRK-0303,2/2/2026 16:11,BR-033,BR-035,312.64,78.47,Completed
DEL-000327,TRK-0078,2/22/2026 15:01,BR-016,BR-014,430.33,37.04,Completed
DEL-000328,TRK-0687,2/1/2026 8:15,BR-010,BR-000,86.31,7.69,Cancelled
DEL-000329,TRK-0499,2/10/2026 14:17,BR-001,BR-009,134.61,22.72,Completed
DEL-000330,TRK-0691,2/17/2026 13:18,BR-038,BR-017,113.14,10.72,Completed
DEL-000331,TRK-0777,2/26/2026 12:36,BR-029,BR-020,98.02,9.07,Completed
DEL-000332,TRK-0000,2/26/2026 6:10,BR-045,BR-044,53.31,7.05,Delayed
DEL-000333,TRK-0030,2/11/2026 16:02,BR-045,BR-038,424.98,84.1,Completed
DEL-000334,TRK-0590,2/10/2026 9:00,BR-007,BR-048,487.9,123.9,Completed
DEL-000335,TRK-0612,2/15/2026 15:52,BR-049,BR-009,417.42,92.41,Completed
DEL-000336,TRK-0729,2/22/2026 18:50,BR-040,BR-016,354.63,86.08,Cancelled
DEL-000337,TRK-0828,2/4/2026 21:47,BR-030,BR-027,23.75,2.25,Completed
DEL-000338,TRK-0370,2/11/2026 10:36,BR-000,BR-042,267.28,22.66,Completed
DEL-000339,TRK-0452,3/1/2026 19:15,BR-011,BR-003,44.9,4.34,Delayed
DEL-000340,TRK-0787,2/27/2026 16:46,BR-008,BR-030,298.16,71.84,Cancelled
DEL-000341,TRK-0156,2/15/2026 18:21,BR-037,BR-026,150.86,17.01,Completed
DEL-000342,TRK-0548,2/23/2026 21:57,BR-020,BR-033,65.57,6.92,Completed
DEL-000343,TRK-0581,2/16/2026 21:00,BR-042,BR-010,66.59,18.27,Completed
DEL-000344,TRK-0312,2/8/2026 20:45,BR-000,BR-046,311.28,57.29,Completed
DEL-000345,TRK-0084,2/20/2026 17:01,BR-000,BR-040,283.34,47.79,Cancelled
DEL-000346,TRK-0543,2/19/2026 22:33,BR-029,BR-027,46.54,5.82,Completed
DEL-000347,TRK-0266,2/21/2026 10:42,BR-042,BR-002,393.22,42,Completed
DEL-000348,TRK-0097,2/17/2026 12:59,BR-038,BR-031,494.71,55.23,Completed
DEL-000349,TRK-0645,2/27/2026 13:22,BR-018,BR-039,227.97,19.91,Completed
DEL-000350,TRK-0963,3/2/2026 9:55,BR-042,BR-041,261.68,21.99,Delayed
DEL-000351,TRK-0445,2/8/2026 21:40,BR-036,BR-045,427.05,45.3,Completed
DEL-000352,TRK-0478,2/22/2026 13:06,BR-025,BR-028,108.48,15.01,Completed
DEL-000353,TRK-0620,2/2/2026 20:19,BR-043,BR-029,254.05,45.87,Completed
DEL-000354,TRK-0526,2/28/2026 10:30,BR-018,BR-016,242.29,37.45,Cancelled
DEL-000355,TRK-0495,2/22/2026 9:45,BR-005,BR-038,477.55,61.46,Completed
DEL-000356,TRK-0629,2/23/2026 7:45,BR-038,BR-035,315.2,30.67,Completed
DEL-000357,TRK-0252,2/16/2026 15:38,BR-028,BR-035,281.03,46.16,Completed
DEL-000358,TRK-0401,3/1/2026 9:13,BR-032,BR-039,451.34,61.59,Completed
DEL-000359,TRK-0241,2/15/2026 20:30,BR-035,BR-006,365.49,56.24,Cancelled
DEL-000360,TRK-0664,2/5/2026 22:09,BR-019,BR-016,476.06,47.32,Completed
DEL-000361,TRK-0745,2/5/2026 19:52,BR-034,BR-029,485.41,79.73,Completed
DEL-000362,TRK-0423,2/19/2026 13:38,BR-042,BR-022,228.56,34.19,Cancelled
DEL-000363,TRK-0979,2/16/2026 17:19,BR-036,BR-026,360.51,34.36,Completed
DEL-000364,TRK-0738,2/8/2026 21:47,BR-026,BR-048,348.21,33.24,Completed
DEL-000365,TRK-0568,2/22/2026 7:46,BR-019,BR-046,209.88,21.05,Completed
DEL-000366,TRK-0802,2/7/2026 8:31,BR-017,BR-044,395.99,65.59,Completed
DEL-000367,TRK-0104,2/25/2026 12:15,BR-016,BR-043,361.29,96.02,Cancelled
DEL-000368,TRK-0642,2/21/2026 8:56,BR-022,BR-027,449.17,70.69,Cancelled
DEL-000369,TRK-0789,2/13/2026 15:13,BR-014,BR-030,132.97,30.22,Completed
DEL-000370,TRK-0743,2/20/2026 16:24,BR-049,BR-015,378.81,43.15,Completed
DEL-000371,TRK-0169,2/3/2026 16:31,BR-023,BR-025,189.51,35.08,Delayed
DEL-000372,TRK-0014,2/15/2026 14:37,BR-006,BR-018,460.81,109.06,Completed
DEL-000373,TRK-0383,2/23/2026 21:11,BR-006,BR-015,240.72,77.61,Completed
DEL-000374,TRK-0509,2/26/2026 18:24,BR-025,BR-020,344.89,53.45,Cancelled
DEL-000375,TRK-0572,2/24/2026 15:04,BR-041,BR-045,149.62,32.2,Completed
DEL-000376,TRK-0484,3/2/2026 7:15,BR-001,BR-013,10.81,1.81,Completed
DEL-000377,TRK-0176,2/13/2026 18:03,BR-013,BR-000,124.3,35.98,Delayed
DEL-000378,TRK-0201,2/7/2026 10:39,BR-034,BR-036,180.47,30.28,Delayed
DEL-000379,TRK-0487,2/7/2026 16:09,BR-012,BR-045,19.14,2.3,Delayed
DEL-000380,TRK-0994,2/10/2026 18:47,BR-036,BR-042,393.5,64.74,Completed
DEL-000381,TRK-0948,2/2/2026 16:00,BR-006,BR-020,296.04,60.72,Cancelled
DEL-000382,TRK-0507,2/28/2026 20:50,BR-016,BR-041,407.47,40.04,Delayed
DEL-000383,TRK-0384,3/2/2026 6:15,BR-009,BR-001,368.67,65.13,Delayed
DEL-000384,TRK-0417,2/24/2026 11:43,BR-047,BR-027,41.22,4.16,Delayed
DEL-000385,TRK-0516,2/7/2026 11:27,BR-043,BR-004,324.23,72.35,Cancelled
DEL-000386,TRK-0827,2/3/2026 17:22,BR-033,BR-018,55.39,5.04,Completed
DEL-000387,TRK-0129,2/14/2026 22:22,BR-010,BR-013,416.53,76.31,Completed
DEL-000388,TRK-0736,2/2/2026 8:39,BR-004,BR-006,221.04,34,Completed
DEL-000389,TRK-0046,3/1/2026 13:41,BR-011,BR-037,497.2,78.22,Delayed
DEL-000390,TRK-0694,2/11/2026 7:50,BR-002,BR-000,235.71,44.5,Completed
DEL-000391,TRK-0337,2/23/2026 9:16,BR-008,BR-044,80.52,8.5,Completed
DEL-000392,TRK-0957,2/4/2026 18:36,BR-028,BR-032,160.2,14.65,Completed
DEL-000393,TRK-0073,2/28/2026 6:04,BR-014,BR-025,453.17,38.84,Completed
DEL-000394,TRK-0201,3/1/2026 9:41,BR-023,BR-004,129.02,12.16,Completed
DEL-000395,TRK-0460,2/23/2026 17:05,BR-000,BR-032,248.13,27.34,Completed
DEL-000396,TRK-0846,2/8/2026 19:20,BR-011,BR-017,410.38,70.46,Completed
DEL-000397,TRK-0653,2/18/2026 16:32,BR-016,BR-043,463.61,129.71,Completed
DEL-000398,TRK-0264,2/1/2026 13:33,BR-025,BR-019,136.4,20.93,Completed
DEL-000399,TRK-0426,2/25/2026 6:35,BR-034,BR-008,92.44,11.74,Completed
DEL-000400,TRK-0693,2/28/2026 8:00,BR-045,BR-000,246.89,33.38,Cancelled
DEL-000401,TRK-0620,2/24/2026 20:22,BR-017,BR-044,45.01,7.94,Cancelled
DEL-000402,TRK-0590,2/8/2026 10:07,BR-030,BR-043,232.77,66.5,Completed
DEL-000403,TRK-0413,2/4/2026 22:43,BR-018,BR-008,445.99,40.48,Completed
DEL-000404,TRK-0769,2/28/2026 14:21,BR-022,BR-031,176.23,21.39,Completed
DEL-000405,TRK-0137,2/27/2026 9:08,BR-021,BR-014,206.2,34.2,Completed
DEL-000406,TRK-0598,2/27/2026 6:53,BR-014,BR-041,108.36,22.7,Completed
DEL-000407,TRK-0126,2/28/2026 22:02,BR-013,BR-024,321.07,59.36,Completed
DEL-000408,TRK-0700,2/20/2026 12:02,BR-032,BR-040,34.59,3.45,Completed
DEL-000409,TRK-0535,2/28/2026 14:37,BR-014,BR-028,304.62,29.4,Delayed
DEL-000410,TRK-0919,2/18/2026 10:15,BR-021,BR-043,110.35,19.34,Cancelled
DEL-000411,TRK-0032,2/22/2026 14:46,BR-024,BR-018,237.5,32.85,Cancelled
DEL-000412,TRK-0294,2/1/2026 6:44,BR-006,BR-028,41.08,5.92,Completed
DEL-000413,TRK-0004,3/2/2026 6:42,BR-012,BR-034,461.34,93.81,Completed
DEL-000414,TRK-0093,2/9/2026 20:27,BR-016,BR-019,12.3,3.99,Completed
DEL-000415,TRK-0017,3/1/2026 6:27,BR-007,BR-049,377.69,68.41,Cancelled
DEL-000416,TRK-0147,2/16/2026 19:47,BR-036,BR-048,471.27,151.36,Completed
DEL-000417,TRK-0060,2/23/2026 21:22,BR-038,BR-022,309.06,89.4,Cancelled
DEL-000418,TRK-0993,2/18/2026 17:32,BR-021,BR-005,379.1,82.32,Completed
DEL-000419,TRK-0934,2/16/2026 14:25,BR-003,BR-011,384.91,34.31,Completed
DEL-000420,TRK-0449,2/21/2026 6:24,BR-025,BR-027,31.27,3.26,Completed
DEL-000421,TRK-0948,2/14/2026 7:04,BR-047,BR-044,276.64,28.99,Completed
DEL-000422,TRK-0351,3/1/2026 13:24,BR-002,BR-013,453.89,90.28,Completed
DEL-000423,TRK-0735,3/2/2026 10:32,BR-036,BR-038,378.18,37.33,Completed
DEL-000424,TRK-0107,2/3/2026 9:34,BR-018,BR-026,281.62,57.5,Completed
DEL-000425,TRK-0873,2/18/2026 10:15,BR-000,BR-013,118.92,12.54,Completed
DEL-000426,TRK-0066,2/3/2026 19:17,BR-036,BR-008,138.44,24.43,Cancelled
DEL-000427,TRK-0885,2/4/2026 18:28,BR-046,BR-016,395.62,33.1,Completed
DEL-000428,TRK-0996,2/14/2026 14:54,BR-011,BR-013,342.88,28.82,Completed
DEL-000429,TRK-0074,2/26/2026 17:34,BR-044,BR-039,497.51,124.91,Cancelled
DEL-000430,TRK-0156,2/25/2026 20:59,BR-019,BR-022,407.34,38.19,Completed
DEL-000431,TRK-0480,2/13/2026 20:31,BR-007,BR-040,412.21,81.41,Completed
DEL-000432,TRK-0100,3/1/2026 8:02,BR-003,BR-042,255.19,33.41,Cancelled
DEL-000433,TRK-0967,2/6/2026 20:53,BR-038,BR-003,224.14,22.08,Cancelled
DEL-000434,TRK-0395,2/25/2026 8:10,BR-011,BR-010,112.7,11.87,Completed
DEL-000435,TRK-0297,2/26/2026 11:21,BR-039,BR-023,31.16,7.52,Completed
DEL-000436,TRK-0183,2/27/2026 13:00,BR-033,BR-029,136.13,11.56,Cancelled
DEL-000437,TRK-0924,2/9/2026 18:56,BR-005,BR-035,90.93,27.38,Completed
DEL-000438,TRK-0771,2/7/2026 11:00,BR-001,BR-011,251.22,22.15,Cancelled
DEL-000439,TRK-0458,2/13/2026 7:26,BR-016,BR-049,254.94,21.96,Cancelled
DEL-000440,TRK-0166,2/18/2026 18:08,BR-028,BR-007,180.66,22.69,Completed
DEL-000441,TRK-0618,2/6/2026 22:37,BR-038,BR-009,263.98,63.08,Cancelled
DEL-000442,TRK-0528,2/16/2026 21:34,BR-016,BR-047,453.57,43.78,Completed
DEL-000443,TRK-0556,2/7/2026 12:10,BR-022,BR-049,335.29,48.98,Cancelled
DEL-000444,TRK-0939,2/26/2026 18:59,BR-015,BR-028,317.77,75.06,Completed
DEL-000445,TRK-0019,2/18/2026 18:46,BR-047,BR-029,62.2,9.73,Completed
DEL-000446,TRK-0772,2/4/2026 18:08,BR-018,BR-002,261.98,49.59,Completed
DEL-000447,TRK-0526,2/25/2026 19:35,BR-011,BR-034,218.19,28.91,Completed
DEL-000448,TRK-0694,3/2/2026 13:17,BR-016,BR-019,64.48,7.47,Cancelled
DEL-000449,TRK-0271,2/28/2026 9:15,BR-010,BR-033,21.51,2.34,Delayed
DEL-000450,TRK-0425,3/2/2026 12:12,BR-039,BR-007,64.36,9.09,Completed
DEL-000451,TRK-0051,2/3/2026 18:47,BR-041,BR-017,432.59,61.36,Delayed
DEL-000452,TRK-0556,2/28/2026 21:28,BR-036,BR-034,211.62,20.17,Cancelled
DEL-000453,TRK-0268,2/24/2026 10:43,BR-038,BR-006,449.33,93.32,Completed
DEL-000454,TRK-0982,2/24/2026 12:42,BR-021,BR-048,100.24,10.75,Delayed
DEL-000455,TRK-0073,2/3/2026 11:12,BR-003,BR-002,25.29,4.38,Cancelled
DEL-000456,TRK-0120,2/23/2026 18:46,BR-022,BR-008,286.03,49.31,Completed
DEL-000457,TRK-0677,2/11/2026 6:47,BR-031,BR-035,364.55,114.24,Completed
DEL-000458,TRK-0344,2/20/2026 20:54,BR-015,BR-030,137.77,12.44,Delayed
DEL-000459,TRK-0891,2/13/2026 21:06,BR-045,BR-035,219.13,26.6,Cancelled
DEL-000460,TRK-0561,2/13/2026 13:09,BR-045,BR-044,363.81,63.6,Completed
DEL-000461,TRK-0438,2/10/2026 14:17,BR-031,BR-003,310.96,38.31,Delayed
DEL-000462,TRK-0153,2/2/2026 7:36,BR-049,BR-018,187.04,23.51,Completed
DEL-000463,TRK-0833,2/14/2026 20:12,BR-024,BR-035,399.58,43.17,Completed
DEL-000464,TRK-0481,2/3/2026 9:40,BR-005,BR-019,13.87,1.19,Completed
DEL-000465,TRK-0295,2/7/2026 20:13,BR-007,BR-011,175.72,16.45,Completed
DEL-000466,TRK-0767,2/13/2026 10:18,BR-004,BR-028,164.03,39.24,Completed
DEL-000467,TRK-0342,2/7/2026 13:15,BR-029,BR-017,195.69,30.63,Completed
DEL-000468,TRK-0473,2/11/2026 11:58,BR-006,BR-037,221.23,30.55,Completed
DEL-000469,TRK-0034,2/8/2026 7:45,BR-018,BR-030,29.49,2.73,Completed
DEL-000470,TRK-0841,2/2/2026 15:36,BR-015,BR-029,410.49,47.96,Completed
DEL-000471,TRK-0696,2/8/2026 14:08,BR-019,BR-034,417.09,66.27,Completed
DEL-000472,TRK-0248,2/2/2026 21:57,BR-036,BR-012,126.66,10.98,Completed
DEL-000473,TRK-0043,2/14/2026 12:04,BR-032,BR-043,292.44,37.11,Completed
DEL-000474,TRK-0195,2/26/2026 22:37,BR-014,BR-000,238.35,28.33,Cancelled
DEL-000475,TRK-0271,2/14/2026 22:33,BR-033,BR-039,250.73,48.78,Completed
DEL-000476,TRK-0690,2/7/2026 7:18,BR-016,BR-039,148.83,25.2,Completed
DEL-000477,TRK-0930,2/27/2026 19:00,BR-013,BR-006,42.23,5.17,Completed
DEL-000478,TRK-0093,2/10/2026 10:39,BR-043,BR-016,28.7,5.64,Completed
DEL-000479,TRK-0533,2/9/2026 18:43,BR-021,BR-028,341.59,46.87,Completed
DEL-000480,TRK-0403,2/23/2026 20:36,BR-018,BR-034,361.54,114.58,Completed
DEL-000481,TRK-0270,2/11/2026 16:05,BR-015,BR-011,239.59,55.94,Completed
DEL-000482,TRK-0702,2/16/2026 13:37,BR-049,BR-024,14.37,3.49,Delayed
DEL-000483,TRK-0755,2/22/2026 12:46,BR-018,BR-004,246.13,70.49,Completed
DEL-000484,TRK-0240,2/15/2026 20:04,BR-024,BR-033,363.52,71.59,Completed
DEL-000485,TRK-0976,2/16/2026 6:49,BR-011,BR-042,411.89,89.46,Completed
DEL-000486,TRK-0953,2/16/2026 12:39,BR-034,BR-027,89.26,7.93,Completed
DEL-000487,TRK-0346,2/6/2026 19:21,BR-001,BR-030,490.81,73.89,Cancelled
DEL-000488,TRK-0316,2/14/2026 11:58,BR-006,BR-041,467.6,59.18,Completed
DEL-000489,TRK-0819,2/15/2026 9:13,BR-042,BR-024,330.43,36.34,Completed
DEL-000490,TRK-0474,2/6/2026 6:58,BR-048,BR-018,104.45,17.05,Completed
DEL-000491,TRK-0812,2/15/2026 7:58,BR-029,BR-012,350.37,33.3,Completed
DEL-000492,TRK-0327,2/26/2026 15:36,BR-044,BR-006,258.04,79.58,Cancelled
DEL-000493,TRK-0688,2/9/2026 11:06,BR-041,BR-002,419.53,75.21,Cancelled
DEL-000494,TRK-0312,2/18/2026 10:03,BR-027,BR-020,203.76,17.68,Cancelled
DEL-000495,TRK-0238,2/13/2026 12:05,BR-010,BR-018,385.67,42.05,Completed
DEL-000496,TRK-0025,2/20/2026 14:35,BR-010,BR-037,336.23,51.65,Completed
DEL-000497,TRK-0198,2/5/2026 9:35,BR-030,BR-007,138.15,13.84,Completed
DEL-000498,TRK-0647,2/19/2026 10:00,BR-020,BR-042,167.71,24.3,Completed
DEL-000499,TRK-0130,2/3/2026 20:28,BR-033,BR-023,171.97,16.98,Completed
DEL-000500,TRK-0919,2/6/2026 22:07,BR-037,BR-024,126.65,14.5,Delayed
DEL-000501,TRK-0393,2/17/2026 12:41,BR-042,BR-018,266.25,39.64,Cancelled
DEL-000502,TRK-0466,2/13/2026 15:15,BR-017,BR-016,310,87.77,Cancelled
DEL-000503,TRK-0519,2/23/2026 17:21,BR-045,BR-038,95.82,16.37,Completed
DEL-000504,TRK-0095,2/26/2026 22:58,BR-021,BR-044,473.49,129.74,Delayed
DEL-000505,TRK-0476,2/3/2026 9:07,BR-011,BR-041,373.98,74.91,Completed
DEL-000506,TRK-0233,2/23/2026 9:19,BR-018,BR-040,10.89,2.49,Completed
DEL-000507,TRK-0862,2/26/2026 7:28,BR-037,BR-003,228.25,35.13,Delayed
DEL-000508,TRK-0214,2/18/2026 20:03,BR-030,BR-034,430.31,80.05,Cancelled
DEL-000509,TRK-0352,2/18/2026 22:42,BR-049,BR-014,64.34,6.95,Completed
DEL-000510,TRK-0134,2/28/2026 19:25,BR-018,BR-023,345.9,111.67,Completed
DEL-000511,TRK-0974,2/9/2026 14:13,BR-015,BR-005,479.49,98.45,Completed
DEL-000512,TRK-0429,2/26/2026 15:04,BR-024,BR-049,329.4,28.08,Cancelled
DEL-000513,TRK-0823,2/14/2026 6:47,BR-023,BR-007,193.02,42.35,Cancelled
DEL-000514,TRK-0693,2/25/2026 11:39,BR-029,BR-003,319.92,35.64,Completed
DEL-000515,TRK-0253,2/22/2026 13:56,BR-021,BR-048,315.38,44.7,Completed
DEL-000516,TRK-0287,2/6/2026 19:11,BR-036,BR-039,169.37,16.51,Delayed
DEL-000517,TRK-0426,2/19/2026 22:52,BR-042,BR-027,133.8,33.66,Cancelled
DEL-000518,TRK-0513,2/24/2026 15:04,BR-028,BR-011,429.47,82.44,Cancelled
DEL-000519,TRK-0437,2/21/2026 8:02,BR-043,BR-010,292.69,32.58,Completed
DEL-000520,TRK-0394,2/24/2026 13:59,BR-018,BR-012,489.35,95.16,Completed
DEL-000521,TRK-0815,2/10/2026 6:13,BR-013,BR-029,471.82,69.31,Completed
DEL-000522,TRK-0201,2/1/2026 20:39,BR-009,BR-046,67.53,6.71,Delayed
DEL-000523,TRK-0642,2/20/2026 9:41,BR-037,BR-036,471.23,73.22,Completed
DEL-000524,TRK-0459,2/15/2026 11:22,BR-006,BR-019,231.55,34.74,Completed
DEL-000525,TRK-0433,2/25/2026 16:33,BR-021,BR-019,266.35,47.47,Completed
DEL-000526,TRK-0662,2/26/2026 6:08,BR-023,BR-013,283.21,55.51,Cancelled
DEL-000527,TRK-0474,2/12/2026 9:19,BR-017,BR-007,90.95,7.65,Completed
DEL-000528,TRK-0831,3/1/2026 17:41,BR-001,BR-025,306.71,44.79,Delayed
DEL-000529,TRK-0743,2/20/2026 11:26,BR-026,BR-024,193.45,18.23,Completed
DEL-000530,TRK-0429,2/27/2026 11:55,BR-030,BR-019,96.55,13.05,Completed
DEL-000531,TRK-0253,3/2/2026 9:18,BR-007,BR-001,483.74,151.47,Delayed
DEL-000532,TRK-0401,2/9/2026 14:15,BR-023,BR-036,495.57,41.45,Completed
DEL-000533,TRK-0298,2/1/2026 22:27,BR-034,BR-037,199.29,57.53,Cancelled
DEL-000534,TRK-0631,2/22/2026 19:52,BR-032,BR-022,251.72,29.46,Cancelled
DEL-000535,TRK-0243,2/4/2026 21:52,BR-002,BR-042,399.17,39.05,Cancelled
DEL-000536,TRK-0137,2/28/2026 7:36,BR-026,BR-016,416.18,86.05,Delayed
DEL-000537,TRK-0318,2/1/2026 13:28,BR-047,BR-028,247.77,31.53,Delayed
DEL-000538,TRK-0718,2/10/2026 15:30,BR-025,BR-041,57.69,7.5,Completed
DEL-000539,TRK-0932,2/22/2026 17:34,BR-036,BR-000,404.96,40.72,Completed
DEL-000540,TRK-0437,2/2/2026 17:45,BR-013,BR-030,327.5,52.81,Completed
DEL-000541,TRK-0264,2/5/2026 19:49,BR-034,BR-009,489.7,85.88,Completed
DEL-000542,TRK-0310,2/13/2026 13:51,BR-029,BR-001,76.63,8.52,Completed
DEL-000543,TRK-0641,3/2/2026 8:51,BR-018,BR-028,436.8,78.73,Completed
DEL-000544,TRK-0277,2/24/2026 16:11,BR-017,BR-024,243.49,28.36,Completed
DEL-000545,TRK-0589,2/6/2026 18:14,BR-020,BR-003,361.11,67.93,Completed
DEL-000546,TRK-0849,2/1/2026 16:51,BR-007,BR-034,440.6,59.17,Completed
DEL-000547,TRK-0113,2/23/2026 17:39,BR-044,BR-008,395.22,33.08,Completed
DEL-000548,TRK-0006,2/27/2026 15:26,BR-002,BR-034,474.66,41.69,Completed
DEL-000549,TRK-0741,2/2/2026 11:51,BR-007,BR-011,422.56,39.02,Cancelled
DEL-000550,TRK-0003,2/28/2026 11:58,BR-024,BR-014,91.33,15.67,Cancelled
DEL-000551,TRK-0583,2/4/2026 18:00,BR-008,BR-047,470.25,129.19,Completed
DEL-000552,TRK-0474,2/9/2026 16:46,BR-042,BR-007,430.81,78.18,Completed
DEL-000553,TRK-0428,2/6/2026 8:46,BR-048,BR-016,126.02,24.51,Completed
DEL-000554,TRK-0838,2/16/2026 14:17,BR-018,BR-026,90.12,9.51,Delayed
DEL-000555,TRK-0136,2/14/2026 22:56,BR-011,BR-038,330.54,93.84,Delayed
DEL-000556,TRK-0929,2/3/2026 8:19,BR-015,BR-041,365.11,43.53,Cancelled
DEL-000557,TRK-0849,2/9/2026 6:05,BR-036,BR-038,447.1,42.06,Delayed
DEL-000558,TRK-0229,2/21/2026 19:47,BR-029,BR-013,301.26,62.15,Delayed
DEL-000559,TRK-0145,2/23/2026 12:04,BR-041,BR-005,345.33,74.11,Completed
DEL-000560,TRK-0988,3/2/2026 11:39,BR-047,BR-022,121.8,12.04,Completed
DEL-000561,TRK-0716,2/17/2026 13:40,BR-013,BR-025,212.43,20.93,Completed
DEL-000562,TRK-0176,2/7/2026 11:17,BR-028,BR-042,496.75,165.02,Cancelled
DEL-000563,TRK-0501,2/11/2026 22:13,BR-016,BR-043,53.9,6.57,Completed
DEL-000564,TRK-0700,2/21/2026 18:56,BR-046,BR-031,257.47,45.45,Delayed
DEL-000565,TRK-0348,2/25/2026 20:49,BR-004,BR-026,377.36,94.57,Completed
DEL-000566,TRK-0502,2/11/2026 10:56,BR-038,BR-043,75.29,9.25,Cancelled
DEL-000567,TRK-0376,2/18/2026 12:11,BR-030,BR-019,371.81,49.6,Completed
DEL-000568,TRK-0841,2/24/2026 12:23,BR-012,BR-010,314.1,33.07,Completed
DEL-000569,TRK-0159,2/10/2026 18:50,BR-013,BR-041,79.45,11.51,Completed
DEL-000570,TRK-0936,2/16/2026 11:45,BR-005,BR-001,266.19,30.42,Completed
DEL-000571,TRK-0673,2/28/2026 15:59,BR-042,BR-019,31.92,4.8,Completed
DEL-000572,TRK-0188,2/21/2026 18:50,BR-033,BR-017,347.3,53.37,Completed
DEL-000573,TRK-0859,2/12/2026 17:31,BR-003,BR-010,70.97,6.49,Completed
DEL-000574,TRK-0044,3/1/2026 11:05,BR-034,BR-019,159.04,33.65,Completed
DEL-000575,TRK-0838,2/10/2026 16:35,BR-040,BR-046,392.64,42.14,Completed
DEL-000576,TRK-0155,2/17/2026 18:54,BR-029,BR-025,73.96,11.58,Cancelled
DEL-000577,TRK-0697,2/19/2026 10:55,BR-014,BR-019,493.83,148.3,Cancelled
DEL-000578,TRK-0156,2/1/2026 8:51,BR-031,BR-043,194.67,20.51,Completed
DEL-000579,TRK-0440,2/1/2026 15:41,BR-008,BR-001,195.68,54.66,Completed
DEL-000580,TRK-0243,2/18/2026 14:15,BR-012,BR-046,328.04,77.81,Completed
DEL-000581,TRK-0699,2/25/2026 10:45,BR-040,BR-045,80.47,9.56,Completed
DEL-000582,TRK-0288,2/9/2026 13:19,BR-023,BR-004,172.72,20.24,Cancelled
DEL-000583,TRK-0998,2/8/2026 8:45,BR-018,BR-005,252.59,39.53,Completed
DEL-000584,TRK-0245,2/7/2026 22:41,BR-032,BR-036,431.68,36.95,Completed
