branch_id,product_id,stock_level,reorder_point
BR-000,PROD-01608,124,151
BR-000,PROD-06631,593,98
BR-000,PROD-08278,274,170
BR-000,PROD-07315,430,199
BR-000,PROD-02252,69,84
BR-000,PROD-07415,660,102
BR-000,PROD-08365,505,176
BR-000,PROD-01891,616,113
BR-000,PROD-05062,646,191
BR-000,PROD-06120,826,50
BR-000,PROD-00563,93,90
BR-000,PROD-00291,163,57
BR-000,PROD-04716,78,148
BR-000,PROD-07708,220,74
BR-000,PROD-06349,513,143
BR-000,PROD-00169,184,57
BR-000,PROD-00267,6,89
BR-000,PROD-04638,246,198
BR-000,PROD-07077,101,143
BR-000,PROD-03355,155,105
BR-000,PROD-08279,74,99
BR-000,PROD-00315,248,151
BR-000,PROD-06728,652,105
BR-000,PROD-09495,695,67
BR-000,PROD-04067,298,51
BR-000,PROD-00245,607,191
BR-000,PROD-00252,181,70
BR-000,PROD-01111,171,174
BR-000,PROD-04801,46,96
BR-000,PROD-01713,250,81
BR-000,PROD-00050,562,159
BR-000,PROD-01835,495,97
BR-000,PROD-07896,35,78
BR-000,PROD-03383,187,139
BR-000,PROD-06410,618,54
BR-000,PROD-04313,919,112
BR-000,PROD-00872,100,166
BR-000,PROD-01254,497,131
BR-000,PROD-08881,408,197
BR-000,PROD-05851,714,53
BR-000,PROD-05702,7,51
BR-000,PROD-08103,706,76
BR-000,PROD-02098,671,198
BR-000,PROD-05128,654,70
BR-000,PROD-00248,974,168
BR-000,PROD-06561,385,137
BR-000,PROD-01339,863,104
BR-000,PROD-07017,840,94
BR-000,PROD-02110,961,125
BR-000,PROD-01569,870,129
BR-000,PROD-01726,542,111
BR-000,PROD-08384,263,105
BR-000,PROD-06940,802,180
BR-000,PROD-04395,931,173
BR-000,PROD-02420,116,145
BR-000,PROD-03045,935,68
BR-000,PROD-05503,320,122
BR-000,PROD-03703,736,176
BR-000,PROD-08191,311,161
BR-000,PROD-05331,633,79
BR-000,PROD-09808,116,169
BR-000,PROD-00447,999,64
BR-000,PROD-07894,919,191
BR-000,PROD-08728,463,52
BR-000,PROD-07828,136,173
BR-000,PROD-01768,144,186
BR-000,PROD-06808,990,97
BR-000,PROD-04704,927,58
BR-000,PROD-03869,864,115
BR-000,PROD-01655,54,61
BR-000,PROD-03187,638,110
BR-000,PROD-00683,672,183
BR-000,PROD-04170,9,189
BR-000,PROD-04477,955,101
BR-000,PROD-00461,289,195
BR-000,PROD-05764,656,79
BR-000,PROD-07522,183,102
BR-000,PROD-04502,171,78
BR-000,PROD-09709,389,53
BR-000,PROD-00318,25,145
BR-000,PROD-01145,881,104
BR-000,PROD-05094,182,117
BR-000,PROD-01393,714,69
BR-000,PROD-06623,559,109
BR-000,PROD-01501,142,139
BR-000,PROD-06408,191,165
BR-000,PROD-00376,393,91
BR-000,PROD-00410,369,87
BR-000,PROD-01660,671,60
BR-000,PROD-03151,905,91
BR-000,PROD-01623,90,106
BR-000,PROD-05609,114,75
BR-000,PROD-08532,447,169
BR-000,PROD-05802,577,138
BR-000,PROD-05306,742,124
BR-000,PROD-07086,169,185
BR-000,PROD-08897,977,105
BR-000,PROD-07488,171,148
BR-000,PROD-09615,505,56
BR-000,PROD-09217,103,71
BR-000,PROD-01672,410,164
BR-000,PROD-02358,517,78
BR-000,PROD-08467,115,160
BR-000,PROD-00274,945,169
BR-000,PROD-02473,813,187
BR-000,PROD-05489,421,84
BR-000,PROD-04771,975,51
BR-000,PROD-02107,183,131
BR-000,PROD-07500,98,135
BR-000,PROD-04414,193,179
BR-000,PROD-08138,406,115
BR-000,PROD-08660,772,93
BR-000,PROD-08239,442,163
BR-000,PROD-02417,239,54
BR-000,PROD-08771,174,93
BR-000,PROD-02236,41,196
BR-000,PROD-03767,306,71
BR-000,PROD-09791,494,136
BR-000,PROD-09989,213,55
BR-000,PROD-09965,289,53
BR-000,PROD-07323,369,100
BR-000,PROD-01383,79,183
BR-000,PROD-03101,287,69
BR-000,PROD-03921,62,137
BR-000,PROD-06685,28,164
BR-000,PROD-03194,330,131
BR-000,PROD-01941,2,185
BR-000,PROD-07713,265,178
BR-000,PROD-04896,327,91
BR-000,PROD-04782,560,124
BR-000,PROD-01496,422,175
BR-000,PROD-01957,457,65
BR-000,PROD-09171,238,177
BR-000,PROD-09745,516,114
BR-000,PROD-07332,446,165
BR-000,PROD-07949,624,175
BR-000,PROD-03017,50,51
BR-000,PROD-06746,572,108
BR-000,PROD-00513,24,165
BR-000,PROD-03934,402,119
BR-000,PROD-03025,675,125
BR-000,PROD-01199,850,60
BR-000,PROD-05028,347,180
BR-000,PROD-09784,237,132
BR-000,PROD-00921,335,51
BR-000,PROD-04649,86,177
BR-000,PROD-05332,924,91
BR-000,PROD-01076,452,92
BR-000,PROD-06768,465,163
BR-000,PROD-09410,248,85
BR-000,PROD-01671,561,97
BR-000,PROD-00474,578,56
BR-000,PROD-09186,120,190
BR-000,PROD-08839,929,110
BR-000,PROD-05758,133,52
BR-000,PROD-06297,369,77
BR-000,PROD-02478,92,90
BR-000,PROD-05493,64,99
BR-000,PROD-03914,261,57
BR-000,PROD-02138,437,100
BR-000,PROD-05454,870,148
BR-000,PROD-05379,546,57
BR-000,PROD-08985,74,60
BR-000,PROD-04023,372,57
BR-000,PROD-03485,183,127
BR-000,PROD-02455,42,152
BR-000,PROD-02464,322,66
BR-000,PROD-08696,67,170
BR-000,PROD-01369,653,119
BR-000,PROD-06688,876,171
BR-000,PROD-07456,821,69
BR-000,PROD-09974,736,72
BR-000,PROD-01901,471,62
BR-000,PROD-04871,684,150
BR-000,PROD-04710,278,188
BR-000,PROD-07886,360,162
BR-000,PROD-01793,580,161
BR-000,PROD-02874,934,180
BR-000,PROD-06217,569,153
BR-000,PROD-05213,974,99
BR-000,PROD-02245,645,72
BR-000,PROD-01741,167,115
BR-000,PROD-01020,849,64
BR-000,PROD-00705,458,56
BR-000,PROD-04294,315,126
BR-000,PROD-05576,556,70
BR-000,PROD-07166,962,113
BR-000,PROD-08177,555,183
BR-000,PROD-00908,123,197
BR-000,PROD-05193,63,81
BR-000,PROD-03077,102,120
BR-000,PROD-09366,840,135
BR-000,PROD-00594,715,154
BR-000,PROD-05304,511,152
BR-000,PROD-00440,475,162
BR-000,PROD-07606,426,68
BR-000,PROD-04092,598,136
BR-000,PROD-06134,132,118
BR-000,PROD-00010,578,152
BR-000,PROD-03776,755,57
BR-000,PROD-08999,98,173
BR-000,PROD-03708,39,195
BR-000,PROD-03780,156,74
BR-000,PROD-00093,460,158
BR-000,PROD-09239,313,134
BR-000,PROD-03949,76,173
BR-000,PROD-05785,890,169
BR-000,PROD-04870,776,60
BR-000,PROD-04802,132,89
BR-000,PROD-04867,681,102
BR-000,PROD-00292,568,51
BR-000,PROD-07888,257,139
BR-000,PROD-07405,980,108
BR-000,PROD-05595,312,165
BR-000,PROD-02886,516,91
BR-000,PROD-06454,450,167
BR-000,PROD-02542,672,84
BR-000,PROD-01765,330,98
BR-000,PROD-06800,746,88
BR-000,PROD-01877,60,140
BR-000,PROD-01981,651,200
BR-000,PROD-09729,659,96
BR-000,PROD-09608,544,118
BR-000,PROD-02685,536,194
BR-000,PROD-08930,568,171
BR-000,PROD-03458,802,110
BR-000,PROD-04541,369,178
BR-000,PROD-02178,510,94
BR-000,PROD-04450,469,93
BR-000,PROD-03859,634,98
BR-000,PROD-07623,220,136
BR-000,PROD-07654,717,170
BR-000,PROD-04519,913,54
BR-000,PROD-02517,167,115
BR-000,PROD-04836,30,112
BR-000,PROD-02885,589,178
BR-000,PROD-07281,410,158
BR-000,PROD-06255,200,185
BR-000,PROD-04539,315,148
BR-000,PROD-05639,293,186
BR-000,PROD-09459,292,118
BR-000,PROD-03481,138,166
BR-000,PROD-01277,254,199
BR-000,PROD-03146,570,109
BR-000,PROD-08262,326,150
BR-000,PROD-03205,815,138
BR-000,PROD-09892,134,111
BR-000,PROD-02742,617,69
BR-000,PROD-06076,566,191
BR-000,PROD-04047,426,166
BR-000,PROD-05731,414,92
BR-000,PROD-02945,807,89
BR-000,PROD-05790,484,113
BR-000,PROD-06794,341,107
BR-000,PROD-06543,850,110
BR-000,PROD-00700,877,129
BR-000,PROD-03574,916,50
BR-000,PROD-07699,961,149
BR-000,PROD-02515,645,90
BR-000,PROD-03000,57,76
BR-000,PROD-05820,420,158
BR-000,PROD-08581,199,112
BR-000,PROD-03684,276,65
BR-000,PROD-02995,119,117
BR-000,PROD-04252,707,84
BR-000,PROD-03411,94,145
BR-000,PROD-07962,407,100
BR-000,PROD-06309,261,137
BR-000,PROD-08611,181,156
BR-000,PROD-05012,216,152
BR-000,PROD-07750,175,185
BR-000,PROD-05979,569,157
BR-000,PROD-04048,186,105
BR-000,PROD-04899,199,143
BR-000,PROD-01318,470,58
BR-000,PROD-09772,290,120
BR-000,PROD-09137,272,143
BR-000,PROD-07142,371,80
BR-000,PROD-01897,757,128
BR-000,PROD-07465,208,119
BR-000,PROD-00603,892,124
BR-000,PROD-02846,956,87
BR-000,PROD-08207,86,69
BR-000,PROD-00393,107,169
BR-000,PROD-04436,347,117
BR-000,PROD-09447,910,197
BR-000,PROD-07234,271,125
BR-000,PROD-05398,581,135
BR-000,PROD-00095,489,123
BR-000,PROD-01662,170,70
BR-000,PROD-08970,646,191
BR-000,PROD-05130,544,126
BR-000,PROD-01488,183,126
BR-000,PROD-08316,387,110
BR-000,PROD-02707,517,78
BR-000,PROD-01595,920,143
BR-000,PROD-09277,76,91
BR-000,PROD-02377,639,78
BR-000,PROD-05140,125,154
BR-000,PROD-06147,279,175
BR-000,PROD-08241,657,94
BR-000,PROD-03948,923,114
BR-000,PROD-03933,676,149
BR-000,PROD-04797,295,95
BR-000,PROD-04372,600,178
BR-000,PROD-09862,452,94
BR-000,PROD-08242,259,162
BR-000,PROD-03448,745,102
BR-000,PROD-02943,330,104
BR-000,PROD-02465,667,185
BR-000,PROD-08582,903,176
BR-000,PROD-05506,383,195
BR-000,PROD-02698,831,80
BR-000,PROD-02447,368,111
BR-000,PROD-00019,874,50
BR-000,PROD-02748,62,168
BR-000,PROD-05399,323,80
BR-000,PROD-08078,267,144
BR-000,PROD-06871,966,69
BR-000,PROD-04708,816,185
BR-000,PROD-09476,225,121
BR-000,PROD-00809,491,195
BR-000,PROD-07477,181,110
BR-000,PROD-02273,49,136
BR-000,PROD-01923,980,169
BR-000,PROD-01470,832,192
BR-000,PROD-07934,175,116
BR-000,PROD-07407,332,100
BR-000,PROD-02406,78,56
BR-000,PROD-01142,741,178
BR-000,PROD-01747,93,85
BR-000,PROD-05709,257,153
BR-000,PROD-04975,307,111
BR-000,PROD-07300,760,172
BR-000,PROD-08148,547,148
BR-000,PROD-02833,962,93
BR-000,PROD-03131,315,102
BR-000,PROD-01310,762,62
BR-000,PROD-08650,837,68
BR-000,PROD-06774,943,118
BR-000,PROD-06756,647,156
BR-000,PROD-00620,13,158
BR-000,PROD-02701,430,149
BR-000,PROD-02199,116,56
BR-000,PROD-06196,386,155
BR-000,PROD-08824,248,164
BR-000,PROD-01046,935,129
BR-000,PROD-05768,621,76
BR-000,PROD-09947,902,87
BR-000,PROD-09019,818,66
BR-000,PROD-00743,531,175
BR-000,PROD-00222,612,59
BR-000,PROD-03149,395,136
BR-000,PROD-00625,9,158
BR-000,PROD-09334,79,118
BR-000,PROD-07566,448,71
BR-000,PROD-04582,358,198
BR-000,PROD-05711,9,76
BR-000,PROD-03284,110,92
BR-000,PROD-07585,326,50
BR-000,PROD-09646,142,98
BR-000,PROD-01530,83,156
BR-000,PROD-09685,45,50
BR-000,PROD-00353,931,115
BR-000,PROD-02474,779,63
BR-000,PROD-08013,191,173
BR-000,PROD-06475,169,192
BR-000,PROD-06449,950,188
BR-000,PROD-00239,425,180
BR-000,PROD-02625,985,108
BR-000,PROD-09786,654,84
BR-000,PROD-07198,115,94
BR-000,PROD-07692,61,191
BR-000,PROD-02997,400,70
BR-000,PROD-06440,270,190
BR-000,PROD-04562,302,86
BR-000,PROD-08614,380,59
BR-000,PROD-01479,870,168
BR-000,PROD-01018,633,151
BR-000,PROD-03094,781,147
BR-000,PROD-06182,632,165
BR-000,PROD-04960,517,116
BR-000,PROD-08492,167,58
BR-000,PROD-01103,953,65
BR-000,PROD-06081,662,67
BR-000,PROD-09525,292,71
BR-000,PROD-05190,284,119
BR-000,PROD-04181,139,115
BR-000,PROD-04467,401,53
BR-000,PROD-01626,657,171
BR-000,PROD-06717,228,175
BR-000,PROD-03798,173,113
BR-000,PROD-03053,722,186
BR-000,PROD-02867,939,158
BR-000,PROD-01432,69,140
BR-000,PROD-07983,592,144
BR-000,PROD-09346,173,182
BR-000,PROD-09419,721,132
BR-000,PROD-04076,757,119
BR-000,PROD-00217,467,132
BR-000,PROD-03555,675,170
BR-000,PROD-07936,714,161
BR-000,PROD-08421,218,175
BR-000,PROD-01034,719,178
BR-000,PROD-03773,174,108
BR-000,PROD-04132,29,137
BR-000,PROD-02335,321,177
BR-000,PROD-06492,489,197
BR-000,PROD-01482,480,186
BR-000,PROD-00906,868,103
BR-000,PROD-06088,399,163
BR-000,PROD-06466,444,54
BR-000,PROD-05676,480,129
BR-000,PROD-02770,737,75
BR-000,PROD-01805,41,144
BR-000,PROD-07374,600,105
BR-000,PROD-02114,619,119
BR-000,PROD-04534,747,187
BR-000,PROD-02531,105,131
BR-000,PROD-08525,4,121
BR-000,PROD-03470,836,108
BR-000,PROD-01402,583,64
BR-000,PROD-00852,998,110
BR-000,PROD-03082,349,161
BR-000,PROD-08024,759,56
BR-000,PROD-07565,895,84
BR-000,PROD-05529,543,141
BR-000,PROD-07854,785,191
BR-000,PROD-04932,647,154
BR-000,PROD-05159,633,148
BR-000,PROD-09715,435,53
BR-000,PROD-03846,875,157
BR-000,PROD-06483,216,141
BR-000,PROD-00747,314,169
BR-000,PROD-03034,928,150
BR-000,PROD-00347,17,174
BR-000,PROD-03351,334,70
BR-000,PROD-02864,816,93
BR-000,PROD-02167,89,64
BR-000,PROD-06954,90,178
BR-000,PROD-06209,297,83
BR-000,PROD-02777,398,92
BR-000,PROD-01441,679,85
BR-000,PROD-05657,388,129
BR-000,PROD-09657,858,123
BR-000,PROD-03027,936,76
BR-000,PROD-06117,539,55
BR-000,PROD-02483,897,83
BR-000,PROD-02882,875,121
BR-000,PROD-05561,353,199
BR-000,PROD-00763,300,65
BR-000,PROD-06481,513,139
BR-000,PROD-01616,805,109
BR-000,PROD-01222,329,153
BR-000,PROD-08664,382,111
BR-000,PROD-06221,344,90
BR-000,PROD-01576,820,120
BR-000,PROD-09391,656,112
BR-000,PROD-06350,481,166
BR-000,PROD-03782,782,134
BR-000,PROD-04374,38,164
BR-000,PROD-00708,740,156
BR-000,PROD-00509,943,142
BR-000,PROD-02954,792,132
BR-000,PROD-07537,469,107
BR-000,PROD-06338,497,114
BR-000,PROD-08922,573,140
BR-000,PROD-07063,744,89
BR-000,PROD-07162,338,69
BR-000,PROD-07371,174,93
BR-000,PROD-06828,965,134
BR-000,PROD-03615,960,191
BR-000,PROD-04656,849,124
BR-000,PROD-06975,429,167
BR-000,PROD-04350,812,63
BR-000,PROD-00711,84,175
BR-000,PROD-06478,824,133
BR-000,PROD-09129,791,93
BR-000,PROD-08204,872,90
BR-000,PROD-09203,872,172
BR-000,PROD-00712,603,94
BR-000,PROD-09112,636,120
BR-000,PROD-01245,576,159
BR-000,PROD-09785,335,91
BR-000,PROD-06848,214,151
BR-000,PROD-05133,508,115
BR-000,PROD-00715,694,199
BR-000,PROD-03463,973,194
BR-000,PROD-04394,631,63
BR-000,PROD-04568,145,65
BR-000,PROD-08803,839,107
BR-000,PROD-08489,680,182
BR-000,PROD-07701,347,118
BR-000,PROD-00212,38,162
BR-000,PROD-09767,0,65
BR-000,PROD-06838,573,117
BR-000,PROD-01010,777,72
BR-000,PROD-00323,350,196
BR-000,PROD-05396,731,71
BR-000,PROD-05990,963,82
BR-000,PROD-03172,289,86
BR-000,PROD-00334,424,194
BR-000,PROD-08305,757,131
BR-000,PROD-02210,481,131
BR-000,PROD-04271,226,189
BR-000,PROD-06740,348,67
BR-000,PROD-00233,724,101
BR-000,PROD-05950,691,173
BR-000,PROD-05737,384,113
BR-000,PROD-07921,341,91
BR-000,PROD-02348,629,122
BR-000,PROD-02036,427,68
BR-000,PROD-07484,319,83
BR-000,PROD-06006,740,161
BR-000,PROD-04553,765,92
BR-000,PROD-08072,22,119
BR-000,PROD-01458,60,180
BR-000,PROD-03288,362,86
BR-000,PROD-03064,22,151
BR-000,PROD-09436,809,112
BR-000,PROD-00774,209,117
BR-000,PROD-06832,906,154
BR-000,PROD-00871,78,67
BR-000,PROD-08749,539,177
BR-000,PROD-01263,538,176
BR-000,PROD-04833,193,164
BR-000,PROD-03894,147,183
BR-000,PROD-06323,183,147
BR-000,PROD-09212,923,139
BR-000,PROD-07019,617,98
BR-000,PROD-01220,674,105
BR-000,PROD-01446,708,179
BR-000,PROD-03184,42,123
BR-000,PROD-00408,104,66
BR-000,PROD-04344,492,71
BR-000,PROD-03021,823,148
BR-000,PROD-02303,49,112
BR-000,PROD-06271,207,109
BR-000,PROD-08280,62,179
BR-000,PROD-06641,834,145
BR-000,PROD-06955,298,122
BR-000,PROD-02109,88,185
BR-000,PROD-05351,665,127
BR-000,PROD-09683,255,157
BR-000,PROD-08343,668,160
BR-000,PROD-04549,55,96
BR-000,PROD-01880,693,54
BR-000,PROD-05945,645,100
BR-000,PROD-01737,89,106
BR-000,PROD-07793,482,191
BR-000,PROD-05212,553,62
BR-000,PROD-03208,748,90
BR-000,PROD-07082,700,67
BR-000,PROD-02055,32,198
BR-000,PROD-01688,246,156
BR-000,PROD-04779,497,155
BR-000,PROD-07475,510,167
BR-000,PROD-07876,801,168
BR-000,PROD-06749,465,111
BR-000,PROD-08555,873,156
BR-000,PROD-08122,350,166
BR-000,PROD-06990,386,129
BR-000,PROD-08266,365,139
BR-000,PROD-08539,305,134
BR-000,PROD-03392,632,64
BR-000,PROD-06325,213,114
BR-000,PROD-03528,921,179
BR-000,PROD-04604,113,134
BR-000,PROD-07023,825,114
BR-000,PROD-06321,206,141
BR-000,PROD-00745,790,78
BR-000,PROD-00710,110,62
BR-000,PROD-00379,143,147
BR-000,PROD-08782,639,102
BR-000,PROD-03011,587,130
BR-000,PROD-08858,380,102
BR-000,PROD-07152,240,62
BR-000,PROD-08566,550,84
BR-000,PROD-03497,196,113
BR-000,PROD-03889,193,71
BR-000,PROD-04484,210,143
BR-000,PROD-04011,695,67
BR-000,PROD-02619,318,183
BR-000,PROD-06670,322,136
BR-000,PROD-06512,764,57
BR-000,PROD-03467,475,55
BR-000,PROD-01313,146,146
BR-000,PROD-08605,256,54
BR-000,PROD-02069,442,85
BR-000,PROD-02982,819,158
BR-000,PROD-05914,14,148
BR-000,PROD-09170,450,122
BR-000,PROD-01285,734,77
BR-000,PROD-08990,327,81
BR-000,PROD-08429,764,126
BR-000,PROD-01349,313,179
BR-000,PROD-02611,488,161
BR-000,PROD-09494,160,77
BR-000,PROD-03668,954,157
BR-000,PROD-02221,982,123
BR-000,PROD-00427,575,112
BR-000,PROD-00653,752,115
BR-000,PROD-09913,676,84
BR-000,PROD-03535,464,198
BR-000,PROD-07736,464,113
BR-000,PROD-03245,55,94
BR-000,PROD-04740,597,122
BR-000,PROD-09068,54,161
BR-000,PROD-04099,580,133
BR-000,PROD-04100,844,172
BR-000,PROD-06959,940,93
BR-000,PROD-00611,353,92
BR-000,PROD-04288,682,58
BR-000,PROD-08570,161,108
BR-000,PROD-09712,758,142
BR-000,PROD-01543,519,102
BR-000,PROD-09535,464,168
BR-000,PROD-03853,786,78
BR-000,PROD-00554,164,145
BR-000,PROD-06365,559,96
BR-000,PROD-00511,549,117
BR-000,PROD-03206,543,193
BR-000,PROD-08084,617,71
BR-000,PROD-00967,605,200
BR-000,PROD-06043,976,126
BR-000,PROD-06879,850,141
BR-000,PROD-06775,974,71
BR-000,PROD-03295,393,135
BR-000,PROD-08701,639,199
BR-000,PROD-03429,68,199
BR-000,PROD-08870,282,130
BR-000,PROD-06962,856,150
BR-000,PROD-02088,672,125
BR-000,PROD-08499,305,160
BR-000,PROD-06162,257,132
BR-000,PROD-03210,147,110
BR-000,PROD-09200,844,199
BR-000,PROD-06605,6,57
BR-000,PROD-01109,264,68
BR-000,PROD-05728,991,144
BR-000,PROD-07829,173,127
BR-000,PROD-01038,893,89
BR-000,PROD-01194,897,184
BR-000,PROD-04474,384,176
BR-000,PROD-09874,551,143
BR-000,PROD-02122,338,115
BR-000,PROD-04982,505,52
BR-000,PROD-08973,806,67
BR-000,PROD-05700,514,200
BR-000,PROD-00934,481,174
BR-000,PROD-06101,613,138
BR-000,PROD-04689,782,61
BR-000,PROD-00394,127,127
BR-000,PROD-04685,384,165
BR-000,PROD-08776,961,61
BR-000,PROD-09165,766,108
BR-000,PROD-05980,433,175
BR-000,PROD-09942,146,137
BR-000,PROD-02191,925,61
BR-000,PROD-01297,760,82
BR-000,PROD-05044,929,178
BR-000,PROD-01162,714,57
BR-000,PROD-04254,58,129
BR-000,PROD-06372,682,69
BR-000,PROD-01527,472,173
BR-000,PROD-04342,921,58
BR-000,PROD-02030,848,176
BR-000,PROD-03060,247,119
BR-000,PROD-00058,717,158
BR-000,PROD-02405,43,113
BR-000,PROD-05006,108,155
BR-000,PROD-06157,100,106
BR-000,PROD-07375,679,126
BR-000,PROD-04506,12,174
BR-000,PROD-05214,601,82
BR-000,PROD-06029,821,72
BR-000,PROD-01780,394,118
BR-000,PROD-05447,358,173
BR-000,PROD-04606,331,95
BR-000,PROD-06914,499,138
BR-000,PROD-00676,295,95
BR-000,PROD-03582,734,178
BR-000,PROD-03653,728,101
BR-000,PROD-07920,890,82
BR-000,PROD-09499,778,193
BR-000,PROD-02732,772,152
BR-000,PROD-04787,501,178
BR-000,PROD-02754,346,73
BR-000,PROD-02337,982,140
BR-000,PROD-03643,696,63
BR-000,PROD-07737,433,150
BR-000,PROD-05516,533,180
BR-000,PROD-05246,71,138
BR-000,PROD-00866,367,169
BR-000,PROD-04447,112,133
BR-000,PROD-05071,373,156
BR-000,PROD-04881,693,156
BR-000,PROD-09510,82,157
BR-000,PROD-03002,424,193
BR-000,PROD-02225,596,127
BR-000,PROD-09056,44,194
BR-000,PROD-04826,245,157
BR-000,PROD-07621,956,111
BR-000,PROD-09689,397,114
BR-000,PROD-05500,417,53
BR-000,PROD-09700,349,195
BR-000,PROD-08478,903,144
BR-000,PROD-05502,321,80
BR-000,PROD-01210,712,155
BR-000,PROD-09083,119,68
BR-000,PROD-02288,224,103
BR-000,PROD-02183,601,135
BR-000,PROD-02862,425,98
BR-000,PROD-06861,191,83
BR-000,PROD-02362,267,145
BR-000,PROD-08463,953,69
BR-000,PROD-06332,523,88
BR-000,PROD-04064,382,151
BR-000,PROD-09546,621,153
BR-000,PROD-00617,68,82
BR-000,PROD-03281,83,87
BR-000,PROD-05226,656,159
BR-000,PROD-03397,925,195
BR-000,PROD-03065,461,129
BR-000,PROD-00766,571,149
BR-000,PROD-07078,593,174
BR-000,PROD-05279,566,127
BR-000,PROD-04149,538,173
BR-000,PROD-01144,584,179
BR-000,PROD-04248,642,154
BR-000,PROD-04110,757,100
BR-000,PROD-00462,87,196
BR-000,PROD-02932,435,107
BR-000,PROD-04623,59,138
BR-000,PROD-03813,165,176
BR-000,PROD-06308,642,63
BR-000,PROD-04341,266,102
BR-000,PROD-05300,398,196
BR-000,PROD-06804,896,96
BR-000,PROD-03282,184,138
BR-000,PROD-02574,833,194
BR-000,PROD-07961,749,70
BR-000,PROD-07879,432,114
BR-000,PROD-00828,136,110
BR-000,PROD-06486,4,80
BR-000,PROD-07599,137,173
BR-000,PROD-02540,288,153
BR-000,PROD-05746,600,52
BR-000,PROD-08526,113,174
BR-000,PROD-09566,399,102
BR-000,PROD-03742,996,77
BR-000,PROD-07498,771,73
BR-000,PROD-03524,584,178
BR-000,PROD-00020,882,158
BR-000,PROD-01915,249,169
BR-000,PROD-06571,698,54
BR-000,PROD-09018,856,184
BR-000,PROD-02012,371,138
BR-000,PROD-05405,231,149
BR-000,PROD-01295,4,157
BR-000,PROD-03745,807,88
BR-000,PROD-00591,177,99
BR-000,PROD-01406,12,155
BR-000,PROD-00221,193,139
BR-000,PROD-05617,427,170
BR-000,PROD-06248,211,140
BR-000,PROD-04418,502,166
BR-000,PROD-00858,382,150
BR-000,PROD-01783,635,124
BR-000,PROD-07259,170,183
BR-000,PROD-06856,316,66
BR-000,PROD-01954,1,126
BR-000,PROD-01746,900,52
BR-000,PROD-03132,858,59
BR-000,PROD-08036,222,90
BR-000,PROD-08850,480,102
BR-000,PROD-00994,18,105
BR-000,PROD-06108,770,82
BR-000,PROD-00730,315,184
BR-000,PROD-06974,178,163
BR-000,PROD-06273,311,147
BR-000,PROD-06751,211,133
BR-000,PROD-03509,130,108
BR-000,PROD-03533,805,137
BR-000,PROD-02513,859,155
BR-000,PROD-05436,82,79
BR-000,PROD-03625,570,181
BR-000,PROD-00465,707,88
BR-000,PROD-06755,13,112
BR-000,PROD-06759,854,188
BR-000,PROD-07991,3,159
BR-000,PROD-00157,877,199
BR-000,PROD-03960,337,179
BR-000,PROD-08832,682,155
BR-000,PROD-05470,989,85
BR-000,PROD-00185,677,67
BR-000,PROD-01002,575,135
BR-000,PROD-09508,204,66
BR-000,PROD-05623,727,76
BR-000,PROD-00400,96,91
BR-000,PROD-06240,514,70
BR-000,PROD-08940,477,174
BR-000,PROD-09932,814,57
BR-000,PROD-07342,828,103
BR-000,PROD-09832,652,150
BR-000,PROD-08466,434,148
BR-000,PROD-08756,402,108
BR-000,PROD-07958,401,127
BR-000,PROD-01250,491,94
BR-000,PROD-03143,519,68
BR-000,PROD-07430,665,113
BR-000,PROD-00059,162,156
BR-000,PROD-07855,974,133
BR-000,PROD-01113,595,181
BR-000,PROD-03057,286,136
BR-000,PROD-09569,10,99
BR-000,PROD-01328,205,175
BR-000,PROD-04995,625,62
BR-000,PROD-06682,734,94
BR-000,PROD-02072,683,121
BR-000,PROD-04793,31,107
BR-000,PROD-06829,502,142
BR-000,PROD-09629,223,138
BR-000,PROD-08218,648,100
BR-000,PROD-07567,682,77
BR-000,PROD-05922,675,101
BR-000,PROD-01550,159,114
BR-000,PROD-01009,757,137
BR-000,PROD-03755,129,164
BR-000,PROD-08681,975,134
BR-000,PROD-09342,424,165
BR-000,PROD-08009,850,75
BR-000,PROD-03860,596,137
BR-000,PROD-03148,48,113
BR-000,PROD-02519,55,144
BR-000,PROD-03127,412,178
BR-000,PROD-09084,465,192
BR-000,PROD-05316,63,166
BR-000,PROD-01195,808,67
BR-000,PROD-09050,128,151
BR-000,PROD-00879,337,88
BR-000,PROD-06989,290,124
BR-000,PROD-02487,814,188
BR-000,PROD-02840,618,68
BR-000,PROD-04329,512,141
BR-000,PROD-02930,163,179
BR-000,PROD-06424,243,179
BR-000,PROD-02485,514,93
BR-000,PROD-05747,931,51
BR-000,PROD-00883,928,68
BR-000,PROD-04914,335,80
BR-000,PROD-06210,283,200
BR-000,PROD-09578,478,163
BR-000,PROD-00211,508,155
BR-000,PROD-02275,274,197
BR-000,PROD-02328,91,112
BR-000,PROD-04950,409,71
BR-000,PROD-03319,418,140
BR-000,PROD-09834,451,155
BR-000,PROD-04607,859,138
BR-000,PROD-01438,140,180
BR-000,PROD-00467,923,92
BR-000,PROD-05466,981,84
BR-000,PROD-03329,720,149
BR-000,PROD-05828,111,195
BR-000,PROD-08607,671,133
BR-000,PROD-00696,672,118
BR-000,PROD-07267,725,194
BR-000,PROD-09144,682,56
BR-000,PROD-08180,910,83
BR-000,PROD-09938,576,128
BR-000,PROD-01314,575,117
BR-000,PROD-02301,594,125
