product_id,product_name,category,unit_price,weight_kg
PROD-00473,Aggregates Item 473,Aggregates,2520.27,19.66
PROD-00474,Steel Item 474,Steel,1345.79,13.38
PROD-00475,Tools Item 475,Tools,1112.12,30.79
PROD-00476,Tools Item 476,Tools,1040.88,7.22
PROD-00477,Steel Item 477,Steel,2287.61,44.98
PROD-00478,Tools Item 478,Tools,4986.45,40.62
PROD-00479,Plumbing Item 479,Plumbing,3355.81,35.62
PROD-00480,Electrical Item 480,Electrical,4462.09,42.64
PROD-00481,Aggregates Item 481,Aggregates,3978.8,25.68
PROD-00482,Steel Item 482,Steel,4926.41,39.71
PROD-00483,Lumber Item 483,Lumber,3962.35,1.8
PROD-00484,Plumbing Item 484,Plumbing,2363.66,49.16
PROD-00485,Aggregates Item 485,Aggregates,3079.14,4.77
PROD-00486,Electrical Item 486,Electrical,2020.89,35.99
PROD-00487,Tools Item 487,Tools,2652.19,38.57
PROD-00488,Steel Item 488,Steel,670.37,16.19
PROD-00489,Steel Item 489,Steel,2277.37,34.17
PROD-00490,Plumbing Item 490,Plumbing,685.26,41.54
PROD-00491,Aggregates Item 491,Aggregates,3850.52,6.89
PROD-00492,Cement Item 492,Cement,4165.38,26.15
PROD-00493,Electrical Item 493,Electrical,865.05,16.47
PROD-00494,Lumber Item 494,Lumber,1762.81,47.07
PROD-00495,Electrical Item 495,Electrical,4237.37,12.9
PROD-00496,Electrical Item 496,Electrical,669.59,15.49
PROD-00497,Steel Item 497,Steel,2537.74,8.85
PROD-00498,Aggregates Item 498,Aggregates,897.44,31.41
PROD-00499,Plumbing Item 499,Plumbing,4220.52,28.4
PROD-00500,Cement Item 500,Cement,452.05,47.45
PROD-00501,Electrical Item 501,Electrical,3273.09,38.46
PROD-00502,Finishing Item 502,Finishing,3109.64,2
PROD-00503,Electrical Item 503,Electrical,3227.44,15.45
PROD-00504,Lumber Item 504,Lumber,4033.21,34.41
PROD-00505,Electrical Item 505,Electrical,2295.04,34.59
PROD-00506,Aggregates Item 506,Aggregates,2226.05,24.47
PROD-00507,Lumber Item 507,Lumber,1733.95,7.61
PROD-00508,Plumbing Item 508,Plumbing,3684.29,43.11
PROD-00509,Finishing Item 509,Finishing,697.29,18.84
PROD-00510,Steel Item 510,Steel,1629.62,23.59
PROD-00511,Electrical Item 511,Electrical,2275.5,7.47
PROD-00512,Cement Item 512,Cement,1486.55,19.52
PROD-00513,Finishing Item 513,Finishing,1278.94,43.33
PROD-00514,Aggregates Item 514,Aggregates,4076.72,46.72
PROD-00515,Plumbing Item 515,Plumbing,989.68,8.39
PROD-00516,Tools Item 516,Tools,2518.86,15.77
PROD-00517,Cement Item 517,Cement,495.74,19.97
PROD-00518,Tools Item 518,Tools,4835.1,11.15
PROD-00519,Plumbing Item 519,Plumbing,290.86,14.43
PROD-00520,Tools Item 520,Tools,1464.45,0.9
PROD-00521,Steel Item 521,Steel,2183.09,44.18
PROD-00522,Plumbing Item 522,Plumbing,3831.09,18.61
PROD-00523,Finishing Item 523,Finishing,303.23,28.31
PROD-00524,Plumbing Item 524,Plumbing,2788.45,4.14
PROD-00525,Tools Item 525,Tools,3833.8,14.35
PROD-00526,Steel Item 526,Steel,686.88,5.29
PROD-00527,Plumbing Item 527,Plumbing,3984.74,17.28
PROD-00528,Plumbing Item 528,Plumbing,3787.08,10.35
PROD-00529,Finishing Item 529,Finishing,2525.39,2.74
PROD-00530,Aggregates Item 530,Aggregates,3582.28,40.3
PROD-00531,Tools Item 531,Tools,787.26,44.71
PROD-00532,Aggregates Item 532,Aggregates,1673.43,30.85
PROD-00533,Aggregates Item 533,Aggregates,1995.13,31.02
PROD-00534,Electrical Item 534,Electrical,2988.94,25.61
PROD-00535,Tools Item 535,Tools,3558.26,15.34
PROD-00536,Cement Item 536,Cement,1873.37,33.85
PROD-00537,Finishing Item 537,Finishing,2939.33,39.94
PROD-00538,Cement Item 538,Cement,3004.7,13.64
PROD-00539,Lumber Item 539,Lumber,3620.93,29.38
PROD-00540,Aggregates Item 540,Aggregates,2644.95,36.2
PROD-00541,Finishing Item 541,Finishing,781.49,34.2
PROD-00542,Cement Item 542,Cement,2884.22,35.18
PROD-00543,Lumber Item 543,Lumber,143.74,16.03
PROD-00544,Aggregates Item 544,Aggregates,2094.15,10.59
PROD-00545,Tools Item 545,Tools,4370.45,36.92
PROD-00546,Cement Item 546,Cement,3543.59,26.17
PROD-00547,Plumbing Item 547,Plumbing,4990.71,24.18
PROD-00548,Finishing Item 548,Finishing,1603.08,9.07
PROD-00549,Plumbing Item 549,Plumbing,2754.05,33.96
PROD-00550,Electrical Item 550,Electrical,3069.88,10.02
PROD-00551,Lumber Item 551,Lumber,1431.08,15.28
PROD-00552,Electrical Item 552,Electrical,3867.31,35.39
PROD-00553,Tools Item 553,Tools,1619.35,17.77
PROD-00554,Electrical Item 554,Electrical,1474.56,28.89
PROD-00555,Finishing Item 555,Finishing,4484.01,20.03
PROD-00556,Plumbing Item 556,Plumbing,4775.31,40.33
PROD-00557,Electrical Item 557,Electrical,258.23,47.79
PROD-00558,Steel Item 558,Steel,1764.5,22.4
PROD-00559,Electrical Item 559,Electrical,3749.33,11.09
PROD-00560,Electrical Item 560,Electrical,4668.47,34.96
PROD-00561,Aggregates Item 561,Aggregates,590.67,37.17
PROD-00562,Lumber Item 562,Lumber,1250.17,33.66
PROD-00563,Lumber Item 563,Lumber,3207.83,3.1
PROD-00564,Finishing Item 564,Finishing,1684.95,23.88
PROD-00565,Aggregates Item 565,Aggregates,75.65,27.74
PROD-00566,Aggregates Item 566,Aggregates,2064.19,46.78
PROD-00567,Tools Item 567,Tools,2413.37,10.37
PROD-00568,Electrical Item 568,Electrical,1639.78,32.47
PROD-00569,Steel Item 569,Steel,3278.88,11.99
PROD-00570,Cement Item 570,Cement,4570.49,9.17
PROD-00571,Aggregates Item 571,Aggregates,4672.92,2.3
PROD-00572,Finishing Item 572,Finishing,3950.41,9.72
PROD-00573,Electrical Item 573,Electrical,4389.88,0.96
PROD-00574,Steel Item 574,Steel,4645.85,17.08
PROD-00575,Tools Item 575,Tools,4946.04,27.39
PROD-00576,Tools Item 576,Tools,4451.84,7.14
PROD-00577,Tools Item 577,Tools,1400.54,40.54
PROD-00578,Plumbing Item 578,Plumbing,854.35,23.22
PROD-00579,Electrical Item 579,Electrical,3607.06,1.2
PROD-00580,Plumbing Item 580,Plumbing,3964.3,28.61
PROD-00581,Lumber Item 581,Lumber,918.7,42.88
PROD-00582,Finishing Item 582,Finishing,4143.6,26.01
PROD-00583,Steel Item 583,Steel,2034.12,5.22
PROD-00584,Aggregates Item 584,Aggregates,2413.4,46.82
PROD-00585,Cement Item 585,Cement,1340.89,12.16
PROD-00586,Electrical Item 586,Electrical,4772.47,15.45
PROD-00587,Cement Item 587,Cement,1344.69,18.3
PROD-00588,Lumber Item 588,Lumber,357.52,6.35
PROD-00589,Electrical Item 589,Electrical,840.6,34.46
PROD-00590,Electrical Item 590,Electrical,3466.94,32.12
PROD-00591,Electrical Item 591,Electrical,1869.34,11.43
PROD-00592,Aggregates Item 592,Aggregates,2417,23.02
PROD-00593,Plumbing Item 593,Plumbing,2108.44,27.69
PROD-00594,Tools Item 594,Tools,3798.89,40.2
PROD-00595,Lumber Item 595,Lumber,3821.21,34.18
PROD-00596,Steel Item 596,Steel,2651.26,26.64
PROD-00597,Plumbing Item 597,Plumbing,436.61,28.43
PROD-00598,Cement Item 598,Cement,4152.43,45.19
PROD-00599,Lumber Item 599,Lumber,2884.87,7.92
PROD-00600,Plumbing Item 600,Plumbing,4279.71,22.37
PROD-00601,Lumber Item 601,Lumber,3598.74,24.7
PROD-00602,Tools Item 602,Tools,4053.03,22.94
PROD-00603,Finishing Item 603,Finishing,2311.15,3.36
PROD-00604,Tools Item 604,Tools,3380.2,15.75
PROD-00605,Cement Item 605,Cement,2009.95,40.91
PROD-00606,Lumber Item 606,Lumber,2912.64,2.74
PROD-00607,Plumbing Item 607,Plumbing,3516.91,27.29
PROD-00608,Cement Item 608,Cement,4676.18,3.92
PROD-00609,Tools Item 609,Tools,207.09,20.74
PROD-00610,Aggregates Item 610,Aggregates,3840.85,48.93
PROD-00611,Finishing Item 611,Finishing,1903.58,44.62
PROD-00612,Tools Item 612,Tools,4354.62,45.38
PROD-00613,Finishing Item 613,Finishing,447.24,48.23
PROD-00614,Aggregates Item 614,Aggregates,3284.99,17.71
PROD-00615,Aggregates Item 615,Aggregates,4964.59,19.96
PROD-00616,Aggregates Item 616,Aggregates,3652.9,11.52
PROD-00617,Cement Item 617,Cement,3793.09,48.94
PROD-00618,Tools Item 618,Tools,3383.82,27.45
PROD-00619,Finishing Item 619,Finishing,4125.63,12.75
PROD-00620,Plumbing Item 620,Plumbing,817.85,9.83
PROD-00621,Steel Item 621,Steel,209.48,33.18
PROD-00622,Cement Item 622,Cement,1241.3,3.83
PROD-00623,Cement Item 623,Cement,2259.88,33.77
PROD-00624,Cement Item 624,Cement,1261.43,2.69
PROD-00625,Tools Item 625,Tools,1209.98,11.25
PROD-00626,Cement Item 626,Cement,743.67,49.68
PROD-00627,Lumber Item 627,Lumber,4088.14,36.71
PROD-00628,Plumbing Item 628,Plumbing,2908.5,38.74
PROD-00629,Plumbing Item 629,Plumbing,1222.67,43.87
PROD-00630,Lumber Item 630,Lumber,2097.12,14.12
PROD-00631,Aggregates Item 631,Aggregates,3148.67,21.65
PROD-00632,Tools Item 632,Tools,282.08,17.55
PROD-00633,Finishing Item 633,Finishing,3939.73,16.28
PROD-00634,Finishing Item 634,Finishing,2070.88,15.34
PROD-00635,Aggregates Item 635,Aggregates,3784.36,23.94
PROD-00636,Lumber Item 636,Lumber,1538.65,35.53
PROD-00637,Tools Item 637,Tools,4577.97,28.34
PROD-00638,Finishing Item 638,Finishing,2808.57,7.14
PROD-00639,Lumber Item 639,Lumber,1312.23,16.85
PROD-00640,Steel Item 640,Steel,4615.02,42.43
PROD-00641,Steel Item 641,Steel,2701.4,41.56
PROD-00642,Cement Item 642,Cement,1378.88,33.85
PROD-00643,Cement Item 643,Cement,4374.42,9.81
PROD-00644,Lumber Item 644,Lumber,2423,43.54
PROD-00645,Plumbing Item 645,Plumbing,1550.78,45.5
PROD-00646,Lumber Item 646,Lumber,4688.94,48.12
PROD-00647,Steel Item 647,Steel,3747.05,37.84
PROD-00648,Lumber Item 648,Lumber,3493.35,35.34
PROD-00649,Finishing Item 649,Finishing,4579.88,27.83
PROD-00650,Electrical Item 650,Electrical,1934.28,26.92
PROD-00651,Plumbing Item 651,Plumbing,1576.69,18.3
PROD-00652,Tools Item 652,Tools,2356.72,40.24
PROD-00653,Tools Item 653,Tools,3820.06,16.35
PROD-00654,Lumber Item 654,Lumber,1884.99,20.99
PROD-00655,Lumber Item 655,Lumber,3719.2,1.3
PROD-00656,Finishing Item 656,Finishing,1511.2,10.21
PROD-00657,Lumber Item 657,Lumber,1930.21,41.75
PROD-00658,Tools Item 658,Tools,2775.68,47.2
PROD-00659,Plumbing Item 659,Plumbing,1323.77,41.17
PROD-00660,Tools Item 660,Tools,2331.1,36.77
PROD-00661,Plumbing Item 661,Plumbing,887.87,36.16
PROD-00662,Tools Item 662,Tools,961.04,44.52
PROD-00663,Cement Item 663,Cement,2643.52,42.03
PROD-00664,Steel Item 664,Steel,4728.68,33.58
PROD-00665,Cement Item 665,Cement,2091.34,42.21
PROD-00666,Lumber Item 666,Lumber,386.44,7.98
PROD-00667,Lumber Item 667,Lumber,2553.38,18.97
PROD-00668,Tools Item 668,Tools,3313.46,1.28
PROD-00669,Finishing Item 669,Finishing,108.66,26.71
PROD-00670,Electrical Item 670,Electrical,2701.9,14.69
PROD-00671,Finishing Item 671,Finishing,4040.53,45.53
PROD-00672,Steel Item 672,Steel,4594.34,26.46
PROD-00673,Lumber Item 673,Lumber,1000.06,26.56
PROD-00674,Plumbing Item 674,Plumbing,1373.26,20.15
PROD-00675,Plumbing Item 675,Plumbing,4798.52,23.22
PROD-00676,Lumber Item 676,Lumber,4951.65,11.68
PROD-00677,Steel Item 677,Steel,3285.99,42.98
PROD-00678,Cement Item 678,Cement,512.83,19.27
PROD-00679,Tools Item 679,Tools,327.77,0.97
PROD-00680,Aggregates Item 680,Aggregates,459.3,42.34
PROD-00681,Plumbing Item 681,Plumbing,2850.99,42.97
PROD-00682,Steel Item 682,Steel,4479.22,46
PROD-00683,Lumber Item 683,Lumber,1096.51,43.47
PROD-00684,Tools Item 684,Tools,1391.92,46.25
PROD-00685,Electrical Item 685,Electrical,4501.59,28.39
PROD-00686,Cement Item 686,Cement,937.8,42.6
PROD-00687,Cement Item 687,Cement,4809.27,29.56
PROD-00688,Finishing Item 688,Finishing,4647.93,15.31
PROD-00689,Lumber Item 689,Lumber,2855.14,42.55
PROD-00690,Plumbing Item 690,Plumbing,1950.04,37.12
PROD-00691,Steel Item 691,Steel,2528.92,48.73
PROD-00692,Cement Item 692,Cement,533.54,11.99
PROD-00693,Steel Item 693,Steel,1735.93,38.57
PROD-00694,Finishing Item 694,Finishing,4846.16,16.66
PROD-00695,Electrical Item 695,Electrical,3928.56,22.8
PROD-00696,Lumber Item 696,Lumber,1811.27,47.09
PROD-00697,Finishing Item 697,Finishing,969.4,29.5
PROD-00698,Finishing Item 698,Finishing,474.19,31.12
PROD-00699,Lumber Item 699,Lumber,3579.89,4.56
PROD-00700,Aggregates Item 700,Aggregates,1931,39.3
PROD-00701,Aggregates Item 701,Aggregates,3711.29,16.18
PROD-00702,Steel Item 702,Steel,503.03,47.18
PROD-00703,Tools Item 703,Tools,1831.59,13.85
PROD-00704,Aggregates Item 704,Aggregates,482.12,21.83
PROD-00705,Finishing Item 705,Finishing,561.3,4.94
PROD-00706,Steel Item 706,Steel,3004.78,39.33
PROD-00707,Finishing Item 707,Finishing,111.09,20.98
PROD-00708,Steel Item 708,Steel,3637.98,28.2
PROD-00709,Lumber Item 709,Lumber,2881.2,8.89
PROD-00710,Finishing Item 710,Finishing,889.03,13.81
PROD-00711,Electrical Item 711,Electrical,2490.96,3.63
PROD-00712,Finishing Item 712,Finishing,1416.01,15.34
PROD-00713,Steel Item 713,Steel,1837.57,47.24
PROD-00714,Tools Item 714,Tools,2989.34,10.18
PROD-00715,Steel Item 715,Steel,720.67,0.83
PROD-00716,Finishing Item 716,Finishing,1694.48,31.2
PROD-00717,Plumbing Item 717,Plumbing,2229.1,21.82
PROD-00718,Aggregates Item 718,Aggregates,1537.15,30.36
PROD-00719,Lumber Item 719,Lumber,2421.1,9.29
PROD-00720,Finishing Item 720,Finishing,4845.19,14.93
PROD-00721,Tools Item 721,Tools,4840.43,39.21
PROD-00722,Plumbing Item 722,Plumbing,1911.47,40.92
PROD-00723,Finishing Item 723,Finishing,1856.83,46.64
PROD-00724,Lumber Item 724,Lumber,2981.52,27.51
PROD-00725,Cement Item 725,Cement,4767.37,23.35
PROD-00726,Lumber Item 726,Lumber,2220.35,14.92
PROD-00727,Steel Item 727,Steel,4103.88,39.89
PROD-00728,Finishing Item 728,Finishing,3381.24,7.39
PROD-00729,Electrical Item 729,Electrical,1248,33.1
PROD-00730,Finishing Item 730,Finishing,3955.93,4.16
PROD-00731,Tools Item 731,Tools,2932.11,26.95
PROD-00732,Finishing Item 732,Finishing,2741.04,39.64
PROD-00733,Plumbing Item 733,Plumbing,3523.09,40.71
PROD-00734,Steel Item 734,Steel,591.38,12.79
PROD-00735,Plumbing Item 735,Plumbing,873.38,30.83
PROD-00736,Finishing Item 736,Finishing,4835.72,16.91
PROD-00737,Finishing Item 737,Finishing,574.43,5.38
PROD-00738,Lumber Item 738,Lumber,2577.85,26.18
PROD-00739,Lumber Item 739,Lumber,2256.6,19.86
PROD-00740,Aggregates Item 740,Aggregates,1757.59,1.72
PROD-00741,Steel Item 741,Steel,1512.39,46.07
PROD-00742,Steel Item 742,Steel,624.54,47.06
PROD-00743,Aggregates Item 743,Aggregates,1774.23,17.48
PROD-00744,Lumber Item 744,Lumber,2629.52,17.74
PROD-00745,Steel Item 745,Steel,2218.92,34.99
PROD-00746,Plumbing Item 746,Plumbing,382.51,2.71
PROD-00747,Steel Item 747,Steel,161.8,17.48
PROD-00748,Steel Item 748,Steel,3401.84,8.64
PROD-00749,Lumber Item 749,Lumber,2604.17,27.82
PROD-00750,Plumbing Item 750,Plumbing,2821.25,47.94
PROD-00751,Lumber Item 751,Lumber,3998.89,31.67
PROD-00752,Aggregates Item 752,Aggregates,3220.37,21.89
PROD-00753,Cement Item 753,Cement,3700.07,44.21
PROD-00754,Tools Item 754,Tools,2981.41,19.75
PROD-00755,Lumber Item 755,Lumber,1068.63,37.74
PROD-00756,Steel Item 756,Steel,2907.87,40.08
PROD-00757,Aggregates Item 757,Aggregates,1860.68,10.26
PROD-00758,Steel Item 758,Steel,1348.65,43.2
PROD-00759,Plumbing Item 759,Plumbing,3005.01,30.76
PROD-00760,Steel Item 760,Steel,1772.23,42.35
PROD-00761,Aggregates Item 761,Aggregates,4078,35.45
PROD-00762,Electrical Item 762,Electrical,4597.48,29.71
PROD-00763,Aggregates Item 763,Aggregates,1600.27,12.31
PROD-00764,Steel Item 764,Steel,956.07,34.83
PROD-00765,Finishing Item 765,Finishing,2120.28,7.32
PROD-00766,Finishing Item 766,Finishing,2144.04,24.59
PROD-00767,Aggregates Item 767,Aggregates,2796.82,24.74
PROD-00768,Aggregates Item 768,Aggregates,976.14,42.18
PROD-00769,Cement Item 769,Cement,4334.34,47.62
PROD-00770,Tools Item 770,Tools,725.85,40.85
PROD-00771,Tools Item 771,Tools,2075.22,24.84
PROD-00772,Tools Item 772,Tools,2469.06,4.59
PROD-00773,Cement Item 773,Cement,3989.61,11.42
PROD-00774,Cement Item 774,Cement,1410.52,27.11
PROD-00775,Aggregates Item 775,Aggregates,3914.66,28.5
PROD-00776,Tools Item 776,Tools,2771.14,6.1
PROD-00777,Steel Item 777,Steel,1376.05,27.38
PROD-00778,Plumbing Item 778,Plumbing,2733.11,37.96
PROD-00779,Tools Item 779,Tools,2754.45,49.49
PROD-00780,Steel Item 780,Steel,3693.14,32.86
PROD-00781,Lumber Item 781,Lumber,1523.66,49.97
PROD-00782,Tools Item 782,Tools,1350.94,43.18
PROD-00783,Steel Item 783,Steel,2223.4,49.7
PROD-00784,Lumber Item 784,Lumber,1088.9,37.01
PROD-00785,Plumbing Item 785,Plumbing,4312.19,30.71
PROD-00786,Finishing Item 786,Finishing,871.61,7.39
PROD-00787,Lumber Item 787,Lumber,4076.97,40.37
PROD-00788,Plumbing Item 788,Plumbing,2684.79,30.04
PROD-00789,Aggregates Item 789,Aggregates,1652.09,35.35
PROD-00790,Electrical Item 790,Electrical,2885.04,47.64
PROD-00791,Steel Item 791,Steel,721.17,37.63
PROD-00792,Finishing Item 792,Finishing,4597.91,49.63
PROD-00793,Aggregates Item 793,Aggregates,3522.06,7.07
PROD-00794,Aggregates Item 794,Aggregates,3571.4,41.51
PROD-00795,Finishing Item 795,Finishing,2472.82,29.08
PROD-00796,Electrical Item 796,Electrical,3157.67,19.07
PROD-00797,Steel Item 797,Steel,3186.46,44.07
PROD-00798,Steel Item 798,Steel,2044.11,37.62
PROD-00799,Plumbing Item 799,Plumbing,2300.74,24.66
PROD-00800,Cement Item 800,Cement,4351.09,42.43
PROD-00801,Steel Item 801,Steel,3668.11,23.19
PROD-00802,Plumbing Item 802,Plumbing,4258.03,39.89
PROD-00803,Finishing Item 803,Finishing,1128.26,21.77
PROD-00804,Lumber Item 804,Lumber,2498.84,16.48
PROD-00805,Electrical Item 805,Electrical,1721.89,29.11
PROD-00806,Tools Item 806,Tools,3952.1,44.76
PROD-00807,Cement Item 807,Cement,277.42,31.5
PROD-00808,Tools Item 808,Tools,130.59,46.51
PROD-00809,Aggregates Item 809,Aggregates,2234.37,0.53
PROD-00810,Finishing Item 810,Finishing,1051.48,34.59
PROD-00811,Aggregates Item 811,Aggregates,4416.63,15.44
PROD-00812,Electrical Item 812,Electrical,512.03,18.34
PROD-00813,Steel Item 813,Steel,1890.63,45.24
PROD-00814,Aggregates Item 814,Aggregates,306.35,31.47
PROD-00815,Lumber Item 815,Lumber,2174.69,5.01
PROD-00816,Steel Item 816,Steel,55.38,24.1
PROD-00817,Aggregates Item 817,Aggregates,2988.71,26.21
PROD-00818,Tools Item 818,Tools,95.97,34.93
PROD-00819,Steel Item 819,Steel,4941.37,21.4
PROD-00820,Aggregates Item 820,Aggregates,2414.62,11.83
PROD-00821,Steel Item 821,Steel,3667.28,5.57
PROD-00822,Plumbing Item 822,Plumbing,1869.43,15.31
PROD-00823,Finishing Item 823,Finishing,3878.63,37.78
PROD-00824,Aggregates Item 824,Aggregates,3225.8,34.02
PROD-00825,Steel Item 825,Steel,2676.02,0.92
PROD-00826,Aggregates Item 826,Aggregates,2228.49,36.26
PROD-00827,Aggregates Item 827,Aggregates,4603.48,31
PROD-00828,Tools Item 828,Tools,4306.81,4.79
PROD-00829,Steel Item 829,Steel,743.07,6.6
PROD-00830,Finishing Item 830,Finishing,1790.1,21.75
PROD-00831,Aggregates Item 831,Aggregates,1276.54,32.41
PROD-00832,Lumber Item 832,Lumber,2789.31,30.2
PROD-00833,Electrical Item 833,Electrical,3905.9,34.68
PROD-00834,Electrical Item 834,Electrical,1066.96,30.54
PROD-00835,Lumber Item 835,Lumber,3751.83,15.13
PROD-00836,Cement Item 836,Cement,3929.82,39.79
PROD-00837,Lumber Item 837,Lumber,2499.69,6.08
PROD-00838,Tools Item 838,Tools,3208.51,4.02
PROD-00839,Cement Item 839,Cement,4935.07,46.73
PROD-00840,Aggregates Item 840,Aggregates,1964.85,42.03
PROD-00841,Finishing Item 841,Finishing,1858.79,34.31
PROD-00842,Tools Item 842,Tools,4774.54,38.63
PROD-00843,Cement Item 843,Cement,2957.45,1.18
PROD-00844,Lumber Item 844,Lumber,247.14,3.49
PROD-00845,Finishing Item 845,Finishing,2557.72,31.61
PROD-00846,Finishing Item 846,Finishing,2146.7,20.41
PROD-00847,Aggregates Item 847,Aggregates,1423.47,15.84
PROD-00848,Lumber Item 848,Lumber,4872.85,8.19
PROD-00849,Plumbing Item 849,Plumbing,1984.12,31.9
PROD-00850,Steel Item 850,Steel,1585.34,22.16
PROD-00851,Lumber Item 851,Lumber,336.63,4.77
PROD-00852,Finishing Item 852,Finishing,624.13,30.81
PROD-00853,Cement Item 853,Cement,1580.99,37.21
PROD-00854,Aggregates Item 854,Aggregates,641.24,35.54
PROD-00855,Cement Item 855,Cement,860.97,47.67
PROD-00856,Electrical Item 856,Electrical,876.47,6.78
PROD-00857,Electrical Item 857,Electrical,3678.03,6.34
PROD-00858,Cement Item 858,Cement,1708.3,21.75
PROD-00859,Steel Item 859,Steel,1351.6,48.77
PROD-00860,Steel Item 860,Steel,2505.93,25.78
PROD-00861,Cement Item 861,Cement,2523.07,28.56
PROD-00862,Plumbing Item 862,Plumbing,828.68,38.78
PROD-00863,Steel Item 863,Steel,1180.6,25.69
PROD-00864,Cement Item 864,Cement,4300.51,1.11
PROD-00865,Cement Item 865,Cement,2385.23,19.46
PROD-00866,Aggregates Item 866,Aggregates,935.86,48.04
PROD-00867,Cement Item 867,Cement,2786.68,45.74
PROD-00868,Finishing Item 868,Finishing,1161.35,12.79
PROD-00869,Plumbing Item 869,Plumbing,1392.73,4.36
PROD-00870,Plumbing Item 870,Plumbing,641.03,33.83
PROD-00871,Cement Item 871,Cement,937.75,40.31
PROD-00872,Cement Item 872,Cement,4772.69,3.91
PROD-00873,Tools Item 873,Tools,4336.86,38.79
PROD-00874,Electrical Item 874,Electrical,1670.14,27.88
PROD-00875,Cement Item 875,Cement,1876.15,14.93
PROD-00876,Electrical Item 876,Electrical,3710.9,12.51
PROD-00877,Plumbing Item 877,Plumbing,2978.87,24.92
PROD-00878,Lumber Item 878,Lumber,3675.69,27.55
PROD-00879,Lumber Item 879,Lumber,795.3,46.65
PROD-00880,Cement Item 880,Cement,1203.34,17.65
PROD-00881,Cement Item 881,Cement,4757.4,0.57
PROD-00882,Finishing Item 882,Finishing,4252.58,36.5
PROD-00883,Steel Item 883,Steel,1065.71,49.16
PROD-00884,Finishing Item 884,Finishing,2485.54,3.46
PROD-00885,Aggregates Item 885,Aggregates,3572.68,5.1
PROD-00886,Lumber Item 886,Lumber,4491.57,26.23
PROD-00887,Plumbing Item 887,Plumbing,2319.37,37.52
PROD-00888,Steel Item 888,Steel,2551.87,32.04
PROD-00889,Finishing Item 889,Finishing,420.41,28.61
PROD-00890,Finishing Item 890,Finishing,3329.1,6.97
PROD-00891,Electrical Item 891,Electrical,1341.91,16.09
PROD-00892,Finishing Item 892,Finishing,3518.59,36.9
PROD-00893,Plumbing Item 893,Plumbing,2291.15,12.06
PROD-00894,Lumber Item 894,Lumber,723.75,38.62
PROD-00895,Steel Item 895,Steel,819.28,8.64
PROD-00896,Tools Item 896,Tools,1604.46,6.48
PROD-00897,Plumbing Item 897,Plumbing,4824.94,10.78
PROD-00898,Electrical Item 898,Electrical,2343.57,42.7
